id,listing_url,host_id,host_name,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,price,has_availability,review_scores_rating,instant_bookable
52298046,https://www.airbnb.com/rooms/52298046,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87216,-159.44816,Entire home/apt,Entire home/apt,6,3.5 baths,4,$1155.00,t,5,t
37213598,https://www.airbnb.com/rooms/37213598,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87852,-159.46407,Entire rental unit,Entire home/apt,4,2 baths,2,$451.00,t,5,t
37213552,https://www.airbnb.com/rooms/37213552,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87685,-159.46556,Entire rental unit,Entire home/apt,2,2 baths,1,$540.00,t,4.67,t
41641476,https://www.airbnb.com/rooms/41641476,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87346,-159.44906,Entire home,Entire home/apt,4,2 baths,2,$682.00,t,5,t
41173010,https://www.airbnb.com/rooms/41173010,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87848,-159.46552,Entire condo,Entire home/apt,6,3 baths,3,$414.00,t,4.5,t
41195659,https://www.airbnb.com/rooms/41195659,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87701,-159.46565,Entire condo,Entire home/apt,4,2 baths,2,$682.00,t,4.82,t
41192302,https://www.airbnb.com/rooms/41192302,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87871,-159.46408,Entire condo,Entire home/apt,2,1.5 baths,1,$420.00,t,4.8,t
37213191,https://www.airbnb.com/rooms/37213191,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.8742,-159.44815,Entire rental unit,Entire home/apt,2,1 bath,1,$278.00,t,4.96,t
728968398182033039,https://www.airbnb.com/rooms/728968398182033039,481940128,Jeff,t,Koloa-Poipu,Kauai,21.8737003,-159.4501719,Entire condo,Entire home/apt,6,2.5 baths,3,$601.00,t,5,t
37213070,https://www.airbnb.com/rooms/37213070,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87399,-159.44877,Entire rental unit,Entire home/apt,4,1 bath,2,$309.00,t,4.92,t
41401037,https://www.airbnb.com/rooms/41401037,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87585,-159.4494,Entire condo,Entire home/apt,4,1 bath,3,$236.00,t,4.65,t
41909064,https://www.airbnb.com/rooms/41909064,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88094,-159.46826,Entire condo,Entire home/apt,4,1 bath,1,$220.00,t,4.67,t
41746077,https://www.airbnb.com/rooms/41746077,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87912,-159.46984,Entire home,Entire home/apt,10,4.5 baths,5,$1050.00,t,5,t
41929245,https://www.airbnb.com/rooms/41929245,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88089,-159.4686,Entire rental unit,Entire home/apt,6,2 baths,2,$262.00,t,4.76,t
52984713,https://www.airbnb.com/rooms/52984713,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87299,-159.44465,Entire home/apt,Entire home/apt,4,1.5 baths,1,$288.00,t,4.63,t
40941260,https://www.airbnb.com/rooms/40941260,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87288,-159.44738,Entire condo,Entire home/apt,4,2 baths,1,$288.00,t,5,t
50917120,https://www.airbnb.com/rooms/50917120,152523079,Kristen,t,Koloa-Poipu,Kauai,21.88427,-159.45902,Entire condo,Entire home/apt,8,3 baths,5,$425.00,t,4.92,t
37213482,https://www.airbnb.com/rooms/37213482,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88548,-159.45803,Entire rental unit,Entire home/apt,8,3 baths,3,$341.00,t,5,t
696437453322070943,https://www.airbnb.com/rooms/696437453322070943,475573075,Gail,t,Koloa-Poipu,Kauai,21.8705061,-159.4471937,Entire condo,Entire home/apt,2,1 bath,1,$409.00,t,5,f
50697557,https://www.airbnb.com/rooms/50697557,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88566,-159.45711,Entire home/apt,Entire home/apt,4,2.5 baths,2,$315.00,t,5,t
895185940509922735,https://www.airbnb.com/rooms/895185940509922735,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88493,-159.45974,Entire condo,Entire home/apt,4,2.5 baths,2,$367.00,t,5,t
31860773,https://www.airbnb.com/rooms/31860773,117691231,Cheryl,t,Koloa-Poipu,Kauai,21.88501,-159.45699,Entire villa,Entire home/apt,6,2.5 baths,5,$475.00,t,4.96,f
37213398,https://www.airbnb.com/rooms/37213398,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88537,-159.45847,Entire rental unit,Entire home/apt,6,3 baths,3,$446.00,t,4.91,t
41716684,https://www.airbnb.com/rooms/41716684,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88431,-159.4614,Entire home,Entire home/apt,8,4.5 baths,4,$840.00,t,4.78,t
53498024,https://www.airbnb.com/rooms/53498024,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88519,-159.45674,Entire home/apt,Entire home/apt,6,2 baths,4,$341.00,t,4.81,t
689223998903012295,https://www.airbnb.com/rooms/689223998903012295,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88492,-159.45842,Entire home/apt,Entire home/apt,8,3 baths,5,$393.00,t,5,t
37213237,https://www.airbnb.com/rooms/37213237,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88502,-159.45671,Entire rental unit,Entire home/apt,6,3 baths,3,$393.00,t,5,t
52568366,https://www.airbnb.com/rooms/52568366,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88465,-159.45626,Entire home/apt,Entire home/apt,8,3 baths,4,$420.00,t,4.89,t
38799973,https://www.airbnb.com/rooms/38799973,9606871,Dani,t,Koloa-Poipu,Kauai,21.88504,-159.46349,Entire home,Entire home/apt,4,2.5 baths,3,$291.00,t,4.99,f
41900502,https://www.airbnb.com/rooms/41900502,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87116,-159.44805,Entire condo,Entire home/apt,6,3 baths,4,$472.00,t,4.67,t
28740800,https://www.airbnb.com/rooms/28740800,5039751,Jake,t,Koloa-Poipu,Kauai,21.88598,-159.46567,Entire guesthouse,Entire home/apt,4,1 bath,1,$283.00,t,4.88,t
48405458,https://www.airbnb.com/rooms/48405458,145038404,Trevor,t,Koloa-Poipu,Kauai,21.88481,-159.45881,Entire townhouse,Entire home/apt,6,2.5 baths,3,$289.00,t,4.85,f
42204878,https://www.airbnb.com/rooms/42204878,152523079,Kristen,t,Koloa-Poipu,Kauai,21.88566,-159.45751,Entire condo,Entire home/apt,6,2.5 baths,4,$364.00,t,5,t
48122001,https://www.airbnb.com/rooms/48122001,152523079,Kristen,t,Koloa-Poipu,Kauai,21.88575,-159.45891,Entire condo,Entire home/apt,8,3.5 baths,5,$535.00,t,5,t
41026331,https://www.airbnb.com/rooms/41026331,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87378,-159.44812,Entire condo,Entire home/apt,2,1 bath,1,$315.00,t,4.9,t
548398227622190253,https://www.airbnb.com/rooms/548398227622190253,6521227,Rico & Cinzia,t,Koloa-Poipu,Kauai,21.87162,-159.44713,Entire home,Entire home/apt,6,2 baths,7,$504.00,t,4.84,f
41524954,https://www.airbnb.com/rooms/41524954,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87075,-159.44532,Entire condo,Entire home/apt,4,2 baths,2,$420.00,t,4.86,t
41024277,https://www.airbnb.com/rooms/41024277,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87356,-159.44773,Entire condo,Entire home/apt,4,2 baths,2,$393.00,t,4.83,t
43714507,https://www.airbnb.com/rooms/43714507,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87406,-159.44519,Entire condo,Entire home/apt,6,3 baths,4,$418.00,t,5,t
41713879,https://www.airbnb.com/rooms/41713879,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88812,-159.46168,Entire home,Entire home/apt,10,4 baths,5,$735.00,t,4.5,t
543600,https://www.airbnb.com/rooms/543600,2672407,Cameron,f,Koloa-Poipu,Kauai,21.87462,-159.44286,Private room in home,Private room,3,1 private bath,1,$165.00,t,4.63,t
715926099093888082,https://www.airbnb.com/rooms/715926099093888082,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87338,-159.44706,Entire villa,Entire home/apt,6,2 baths,3,$383.00,t,4.8,t
1756052,https://www.airbnb.com/rooms/1756052,2672407,Cameron,f,Koloa-Poipu,Kauai,21.87323,-159.44469,Private room in home,Private room,4,1 private bath,2,$161.00,t,4.69,t
1759620,https://www.airbnb.com/rooms/1759620,2672407,Cameron,f,Koloa-Poipu,Kauai,21.8738,-159.44506,Private room in home,Private room,2,1 private bath,1,$142.00,t,4.52,t
629893110904170415,https://www.airbnb.com/rooms/629893110904170415,439429870,Luxury,t,Koloa-Poipu,Kauai,21.87189,-159.44401,Private room in resort,Private room,6,2 shared baths,3,$304.00,t,4.83,f
832185195214287535,https://www.airbnb.com/rooms/832185195214287535,868231,Sandy And Erick,t,Koloa-Poipu,Kauai,21.87555057,-159.4577007,Entire condo,Entire home/apt,4,1 bath,2,$250.00,t,5,t
48213759,https://www.airbnb.com/rooms/48213759,152523079,Kristen,t,Koloa-Poipu,Kauai,21.88511,-159.45708,Entire condo,Entire home/apt,8,3 baths,5,$425.00,t,4.89,t
37213689,https://www.airbnb.com/rooms/37213689,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87271,-159.44233,Entire rental unit,Entire home/apt,4,2 baths,3,$315.00,t,4.79,t
50023113,https://www.airbnb.com/rooms/50023113,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88337,-159.46487,Entire home/apt,Entire home/apt,11,5 baths,7,$1260.00,t,5,t
684732308907667578,https://www.airbnb.com/rooms/684732308907667578,6521227,Rico & Cinzia,t,Koloa-Poipu,Kauai,21.87316,-159.44929,Entire rental unit,Entire home/apt,6,2 baths,3,$425.00,t,5,f
40945435,https://www.airbnb.com/rooms/40945435,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87334,-159.44751,Entire condo,Entire home/apt,6,2 baths,3,$294.00,t,4.65,t
37213839,https://www.airbnb.com/rooms/37213839,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.883,-159.46675,Entire rental unit,Entire home/apt,2,1 bath,1,$262.00,t,4.8,t
971145861519062319,https://www.airbnb.com/rooms/971145861519062319,535045763,Paul,t,Koloa-Poipu,Kauai,21.87667617,-159.4577194,Entire rental unit,Entire home/apt,4,1 bath,2,$311.00,t,4.8,f
28739910,https://www.airbnb.com/rooms/28739910,5039751,Jake,t,Koloa-Poipu,Kauai,21.88382,-159.46551,Entire home,Entire home/apt,8,2.5 baths,4,$676.00,t,4.94,f
48642411,https://www.airbnb.com/rooms/48642411,152523079,Kristen,t,Koloa-Poipu,Kauai,21.88417,-159.45891,Entire condo,Entire home/apt,8,3.5 baths,6,$535.00,t,4.8,t
51356604,https://www.airbnb.com/rooms/51356604,6521227,Rico & Cinzia,t,Koloa-Poipu,Kauai,21.87823,-159.46598,Entire rental unit,Entire home/apt,6,3 baths,3,$502.00,t,4.96,f
42519419,https://www.airbnb.com/rooms/42519419,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88563,-159.45687,Entire rental unit,Entire home/apt,6,2.5 baths,3,$309.00,t,4.75,t
41231200,https://www.airbnb.com/rooms/41231200,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88396,-159.45857,Entire condo,Entire home/apt,8,3 baths,4,$420.00,t,4.81,t
50371708,https://www.airbnb.com/rooms/50371708,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88354,-159.45663,Entire home/apt,Entire home/apt,6,3 baths,2,$446.00,t,5,t
712419102928931031,https://www.airbnb.com/rooms/712419102928931031,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88113,-159.467,Entire home/apt,Entire home/apt,4,1 bath,2,$241.00,t,4.4,t
52172955,https://www.airbnb.com/rooms/52172955,422356582,Deann K,t,Koloa-Poipu,Kauai,21.87691189,-159.4561356,Entire condo,Entire home/apt,4,1 bath,2,$289.00,t,4.94,f
41177828,https://www.airbnb.com/rooms/41177828,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87869,-159.46435,Entire condo,Entire home/apt,4,2 baths,2,$540.00,t,5,t
37213640,https://www.airbnb.com/rooms/37213640,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87415,-159.44357,Entire rental unit,Entire home/apt,4,2 baths,2,$577.00,t,5,t
53826973,https://www.airbnb.com/rooms/53826973,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88454,-159.46061,Entire home/apt,Entire home/apt,6,3 baths,3,$787.00,t,4,t
41230868,https://www.airbnb.com/rooms/41230868,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87818,-159.46553,Entire condo,Entire home/apt,6,3 baths,3,$567.00,t,4.5,t
51338751,https://www.airbnb.com/rooms/51338751,6521227,Rico & Cinzia,t,Koloa-Poipu,Kauai,21.87436,-159.45199,Entire home,Entire home/apt,6,1 bath,4,$492.00,t,4.97,f
41026592,https://www.airbnb.com/rooms/41026592,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87162,-159.44787,Entire condo,Entire home/apt,2,1 bath,1,$294.00,t,4.45,t
51227599,https://www.airbnb.com/rooms/51227599,6521227,Rico & Cinzia,t,Koloa-Poipu,Kauai,21.87362118,-159.4501698,Entire home,Entire home/apt,10,6 baths,7,$968.00,t,4.88,f
37213571,https://www.airbnb.com/rooms/37213571,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87865,-159.46382,Entire rental unit,Entire home/apt,2,2 baths,1,$425.00,t,5,t
41748121,https://www.airbnb.com/rooms/41748121,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.8865,-159.46072,Entire home,Entire home/apt,8,3.5 baths,5,$892.00,t,4,t
41228885,https://www.airbnb.com/rooms/41228885,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87738,-159.46592,Entire condo,Entire home/apt,6,3 baths,4,$414.00,t,5,t
52407179,https://www.airbnb.com/rooms/52407179,152523079,Kristen,t,Koloa-Poipu,Kauai,21.88347,-159.45708,Entire condo,Entire home/apt,6,2 baths,4,$364.00,t,4.5,t
50371809,https://www.airbnb.com/rooms/50371809,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.8836,-159.4585,Entire home/apt,Entire home/apt,6,2.5 baths,4,$472.00,t,5,t
37213863,https://www.airbnb.com/rooms/37213863,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88086,-159.46647,Entire rental unit,Entire home/apt,4,2 baths,3,$252.00,t,4.6,t
40947579,https://www.airbnb.com/rooms/40947579,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87371,-159.44798,Entire condo,Entire home/apt,4,2 baths,2,$341.00,t,4.67,t
795057145543193920,https://www.airbnb.com/rooms/795057145543193920,868231,Sandy And Erick,t,Koloa-Poipu,Kauai,21.87690255,-159.4587172,Entire condo,Entire home/apt,4,1 bath,2,$224.00,t,4.82,f
15831509,https://www.airbnb.com/rooms/15831509,102507377,Jaime,t,Koloa-Poipu,Kauai,21.87822,-159.45969,Entire condo,Entire home/apt,4,1 bath,2,$293.00,t,4.78,f
41718727,https://www.airbnb.com/rooms/41718727,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87648,-159.46107,Entire rental unit,Entire home/apt,4,1 bath,1,$420.00,t,4.76,t
37213531,https://www.airbnb.com/rooms/37213531,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87831,-159.46365,Entire rental unit,Entire home/apt,6,3 baths,2,$472.00,t,5,t
37249657,https://www.airbnb.com/rooms/37249657,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87898,-159.46553,Entire rental unit,Entire home/apt,5,2 baths,2,$577.00,t,4.5,t
911244076990175900,https://www.airbnb.com/rooms/911244076990175900,6521227,Rico & Cinzia,t,Koloa-Poipu,Kauai,21.87033635,-159.4463506,Entire condo,Entire home/apt,6,3 baths,3,$463.00,t,4.92,f
41899890,https://www.airbnb.com/rooms/41899890,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87081,-159.44835,Entire condo,Entire home/apt,4,2.5 baths,2,$414.00,t,4.86,t
37213294,https://www.airbnb.com/rooms/37213294,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88366,-159.45864,Entire rental unit,Entire home/apt,6,2.5 baths,3,$309.00,t,5,t
54081715,https://www.airbnb.com/rooms/54081715,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87811,-159.45869,Entire home/apt,Entire home/apt,6,2 baths,4,$577.00,t,5,t
51261421,https://www.airbnb.com/rooms/51261421,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87153,-159.44699,Entire home/apt,Entire home/apt,4,2 baths,2,$446.00,t,4.75,t
736107828126262904,https://www.airbnb.com/rooms/736107828126262904,6521227,Rico & Cinzia,t,Koloa-Poipu,Kauai,21.87463,-159.4532,Entire rental unit,Entire home/apt,10,1 bath,5,$789.00,t,5,f
52297365,https://www.airbnb.com/rooms/52297365,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87626,-159.45804,Entire home/apt,Entire home/apt,4,1 bath,2,$236.00,t,4.92,t
37213120,https://www.airbnb.com/rooms/37213120,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.8764,-159.45913,Entire rental unit,Entire home/apt,2,1 bath,1,$703.00,t,4.9,t
41023801,https://www.airbnb.com/rooms/41023801,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87368,-159.44813,Entire condo,Entire home/apt,4,2 baths,2,$367.00,t,5,t
37213102,https://www.airbnb.com/rooms/37213102,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88369,-159.46487,Entire home,Entire home/apt,8,3.5 baths,5,$656.00,t,5,t
42220030,https://www.airbnb.com/rooms/42220030,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.87477,-159.44601,Entire condo,Entire home/apt,8,3 baths,5,$309.00,t,5,t
51140958,https://www.airbnb.com/rooms/51140958,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88414,-159.45886,Entire home/apt,Entire home/apt,6,2.5 baths,3,$446.00,t,4,t
52297528,https://www.airbnb.com/rooms/52297528,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88397,-159.45919,Entire home/apt,Entire home/apt,8,3 baths,4,$472.00,t,4,t
41029520,https://www.airbnb.com/rooms/41029520,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87174,-159.44897,Entire condo,Entire home/apt,4,2 baths,2,$393.00,t,5,t
578105219155436413,https://www.airbnb.com/rooms/578105219155436413,6521227,Rico & Cinzia,t,Koloa-Poipu,Kauai,21.87691,-159.46539,Entire rental unit,Entire home/apt,6,3 baths,3,$523.00,t,5,f
41877750,https://www.airbnb.com/rooms/41877750,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88331,-159.46039,Entire home,Entire home/apt,6,3 baths,3,$840.00,t,3.67,t
41454728,https://www.airbnb.com/rooms/41454728,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87088,-159.4453,Entire condo,Entire home/apt,4,2 baths,2,$414.00,t,4.38,t
889978672777347897,https://www.airbnb.com/rooms/889978672777347897,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88346223,-159.4567901,Entire condo,Entire home/apt,8,3 baths,4,$420.00,t,5,t
41643709,https://www.airbnb.com/rooms/41643709,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88345,-159.46537,Entire home,Entire home/apt,10,4 baths,5,$1359.00,t,4.83,t
868816252780279732,https://www.airbnb.com/rooms/868816252780279732,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88141261,-159.4584229,Entire home/apt,Entire home/apt,6,3 baths,4,$446.00,t,5,t
927003287735431284,https://www.airbnb.com/rooms/927003287735431284,523354677,Brooke,f,Koloa-Poipu,Kauai,21.87779362,-159.4589961,Entire rental unit,Entire home/apt,4,1 bath,1,$267.00,t,4.83,f
41176158,https://www.airbnb.com/rooms/41176158,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87652,-159.46364,Entire rental unit,Entire home/apt,6,3 baths,2,$645.00,t,5,t
37213224,https://www.airbnb.com/rooms/37213224,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87979,-159.46316,Entire home,Entire home/apt,8,3 baths,4,$945.00,t,4.25,t
53080377,https://www.airbnb.com/rooms/53080377,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87631,-159.45826,Entire home/apt,Entire home/apt,4,1 bath,2,$367.00,t,4.83,t
41029183,https://www.airbnb.com/rooms/41029183,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87226,-159.44749,Entire condo,Entire home/apt,6,2 baths,3,$420.00,t,5,t
41923393,https://www.airbnb.com/rooms/41923393,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88292,-159.46665,Entire condo,Entire home/apt,2,1 bath,1,$262.00,t,5,t
17402395,https://www.airbnb.com/rooms/17402395,35873058,Gordon,t,Koloa-Poipu,Kauai,21.87089,-159.44472,Private room in resort,Private room,6,2 baths,3,$399.00,t,5,f
42668304,https://www.airbnb.com/rooms/42668304,152523079,Kristen,t,Koloa-Poipu,Kauai,21.88375,-159.45721,Entire condo,Entire home/apt,6,3 baths,4,$425.00,t,4.82,t
754406923786632318,https://www.airbnb.com/rooms/754406923786632318,486629421,Paul,t,Koloa-Poipu,Kauai,21.8773866,-159.4646276,Entire condo,Entire home/apt,4,2 baths,2,$618.00,t,5,f
54359201,https://www.airbnb.com/rooms/54359201,439429870,Luxury,t,Koloa-Poipu,Kauai,21.87177,-159.44216,Entire serviced apartment,Entire home/apt,6,2 baths,3,$315.00,t,4.84,f
41029000,https://www.airbnb.com/rooms/41029000,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.8735,-159.44921,Entire condo,Entire home/apt,4,2 baths,2,$393.00,t,4.78,t
614392409029261301,https://www.airbnb.com/rooms/614392409029261301,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87307,-159.44711,Entire home/apt,Entire home/apt,4,2 baths,2,$446.00,t,5,t
40265658,https://www.airbnb.com/rooms/40265658,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87186,-159.4492,Entire condo,Entire home/apt,4,2.5 baths,2,$467.00,t,4.94,t
760129568707944074,https://www.airbnb.com/rooms/760129568707944074,97006413,Suite Paradise,t,Koloa-Poipu,Kauai,21.88317,-159.4611,Entire home,Entire home/apt,10,3 baths,8,$675.00,t,5,t
8132062,https://www.airbnb.com/rooms/8132062,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.88073,-159.47439,Entire rental unit,Entire home/apt,2,1 bath,1,$364.00,t,4.89,t
45547214,https://www.airbnb.com/rooms/45547214,262533084,Casa,t,Koloa-Poipu,Kauai,21.88577,-159.45668,Entire condo,Entire home/apt,6,2.5 baths,4,$514.00,t,4.92,t
52875850,https://www.airbnb.com/rooms/52875850,303747123,Wailani,t,Koloa-Poipu,Kauai,21.87446,-159.44355,Entire home,Entire home/apt,8,3 baths,4,$1590.00,t,5,t
13900375,https://www.airbnb.com/rooms/13900375,82385828,Natalie,f,Koloa-Poipu,Kauai,21.88424,-159.46506,Entire home,Entire home/apt,8,2.5 baths,6,$395.00,t,5,f
41719262,https://www.airbnb.com/rooms/41719262,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88329,-159.4754,Entire condo,Entire home/apt,4,1 bath,1,$341.00,t,4.5,t
49289004,https://www.airbnb.com/rooms/49289004,397694336,John & Aana,f,Koloa-Poipu,Kauai,21.87495,-159.44949,Entire condo,Entire home/apt,6,2.5 baths,4,$500.00,t,4.86,f
48333284,https://www.airbnb.com/rooms/48333284,128058869,Tina,t,Koloa-Poipu,Kauai,21.877733,-159.465931,Entire condo,Entire home/apt,4,2 baths,3,$796.00,t,4.92,t
5200624,https://www.airbnb.com/rooms/5200624,26760393,Don,f,Koloa-Poipu,Kauai,21.87306,-159.45102,Entire home,Entire home/apt,4,2 baths,3,$769.00,t,5,f
807735082984674308,https://www.airbnb.com/rooms/807735082984674308,22816006,Seth,t,Koloa-Poipu,Kauai,21.874441,-159.446867,Entire rental unit,Entire home/apt,12,4 baths,9,$1267.00,t,4.5,f
23685953,https://www.airbnb.com/rooms/23685953,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.87106,-159.4473,Entire condo,Entire home/apt,6,2.5 baths,4,$691.00,t,4.7,t
752135111537339228,https://www.airbnb.com/rooms/752135111537339228,303747123,Wailani,t,Koloa-Poipu,Kauai,21.88307,-159.46379,Entire home,Entire home/apt,6,3 baths,3,$5300.00,t,5,t
8153051,https://www.airbnb.com/rooms/8153051,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.87344,-159.443619,Entire condo,Entire home/apt,4,2 baths,2,$271.00,t,4.76,t
52165725,https://www.airbnb.com/rooms/52165725,303747123,Wailani,t,Koloa-Poipu,Kauai,21.87319,-159.44486,Entire home,Entire home/apt,11,3.5 baths,7,$2483.00,t,5,t
41405759,https://www.airbnb.com/rooms/41405759,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87036,-159.44628,Entire condo,Entire home/apt,4,2 baths,2,$682.00,t,5,t
8130280,https://www.airbnb.com/rooms/8130280,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.881109,-159.47438,Entire rental unit,Entire home/apt,2,1 bath,1,$312.00,t,4.77,t
584775091668332230,https://www.airbnb.com/rooms/584775091668332230,303747123,Wailani,t,Koloa-Poipu,Kauai,21.88144,-159.45143,Entire home,Entire home/apt,8,4.5 baths,4,$2915.00,t,5,t
5204474,https://www.airbnb.com/rooms/5204474,26760393,Don,f,Koloa-Poipu,Kauai,21.87284,-159.44786,Entire condo,Entire home/apt,4,2 baths,4,$406.00,t,4.77,f
13066822,https://www.airbnb.com/rooms/13066822,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.880737,-159.474884,Entire rental unit,Entire home/apt,6,2 baths,4,$514.00,t,4.41,t
49530985,https://www.airbnb.com/rooms/49530985,303747123,Wailani,t,Koloa-Poipu,Kauai,21.889231,-159.473369,Entire home,Entire home/apt,12,4 baths,8,$2633.00,t,5,t
34796384,https://www.airbnb.com/rooms/34796384,149306068,Crystal,t,Koloa-Poipu,Kauai,21.87029,-159.44524,Entire condo,Entire home/apt,6,2 baths,3,$394.00,t,4.44,f
8153231,https://www.airbnb.com/rooms/8153231,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.870098,-159.446213,Entire rental unit,Entire home/apt,4,2 baths,2,$316.00,t,4.57,t
12367483,https://www.airbnb.com/rooms/12367483,66818469,NingGulari,t,Koloa-Poipu,Kauai,21.87478,-159.445,Entire home,Entire home/apt,10,3.5 baths,5,$1075.00,t,4.95,f
23903116,https://www.airbnb.com/rooms/23903116,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.88413,-159.45868,Entire rental unit,Entire home/apt,6,2.5 baths,4,$370.00,t,4.93,t
49465792,https://www.airbnb.com/rooms/49465792,51247710,Taejo,t,Koloa-Poipu,Kauai,21.873217,-159.448395,Entire condo,Entire home/apt,4,2 baths,2,$355.00,t,4.64,t
